id;idade;sexo;estado_civil;escola;Qte_dependentes;tempo_ultimoservico;trabalha;vl_salario_mil;reg_moradia;casa_propria;vl_imovel_em_mil;Qte_cartoes;Qte_carros;SCORE_CREDITO
718577958;39;M;casado;mestrado;2;23;1;173633,03;2;1;231000;1;0;340
718578708;49;M;solteiro;doutorado;1;42;1;216285,53;2;0;0;2;1;816
718579833;39;F;na;ensino medio;3;26;1;35666,59;2;1;1367000;1;1;626
718582158;48;M;casado;doutorado;2;34;1;195139,06;3;1;418000;1;0;617
718583133;49;F;na;ensino medio;3;37;1;21558,29;4;0;0;1;1;431
718586133;43;F;casado;ensino medio;3;30;1;22658,81;6;0;0;1;0;431
718587858;39;M;casado;graduacao;4;30;1;88707,46;3;1;164000;1;0;353
718589133;65;F;solteiro;ensino medio;0;54;1;21716,51;6;0;0;1;0;466
718590183;58;F;casado;ensino fundam;3;44;1;25689,2;1;1;507000;1;1;579
718594608;43;F;casado;doutorado;2;33;1;93817,95;3;1;286000;1;1;482
718595583;55;M;casado;ensino medio;3;34;1;133613,31;3;1;178000;1;1;541
718596858;53;F;divorciado;ensino medio;4;42;1;74551,27;5;0;0;1;1;564
718599108;50;F;casado;ensino medio;3;36;0;0;5;0;0;1;1;401
718602708;43;M;solteiro;ensino medio;0;30;1;125612,17;3;0;0;1;1;523
718607883;41;M;solteiro;doutorado;0;28;1;125522,86;4;0;0;1;0;494
718611333;55;M;casado;doutorado;3;35;1;136594,14;6;0;0;1;0;432
718612758;36;M;casado;graduacao;2;42;1;199819,2;2;1;1555000;1;0;839
718614183;43;F;na;graduacao;4;29;1;30549,87;6;0;0;2;1;593
718618458;38;M;solteiro;graduacao;0;24;1;92201,17;5;0;0;1;0;383
718619883;54;F;casado;mestrado;0;34;1;18267,37;2;1;281000;1;1;286
718621608;54;F;casado;graduacao;2;41;0;0;3;1;241000;1;1;282
718622658;45;M;solteiro;graduacao;1;32;1;128911,52;3;0;0;1;0;525
718623783;56;M;casado;ensino fundam;2;33;1;199776,8;6;0;0;1;1;537
718626033;47;M;casado;graduacao;3;36;1;96853,14;2;1;280000;1;1;491
718627458;43;F;casado;doutorado;3;34;1;94812,45;3;1;212000;1;2;464
718629858;42;F;casado;mestrado;2;29;0;0;5;0;0;1;2;515
718632933;58;F;solteiro;ensino fundam;0;41;1;25078,29;1;1;473000;1;1;563
718634058;48;F;na;graduacao;2;31;1;23941,99;2;1;1484000;1;1;684
718637208;54;F;solteiro;ensino medio;0;41;1;18918,46;3;0;0;1;0;303
718640508;59;F;solteiro;ensino medio;0;45;1;19131,21;4;0;0;1;0;297
718641483;53;F;casado;ensino medio;3;41;1;23604,64;3;1;452000;1;0;417
718642458;40;M;na;graduacao;4;35;1;120093,11;6;0;0;1;0;336
718645308;35;M;casado;ensino fundam;4;33;1;20999,77;3;1;473000;1;1;560
718650258;54;F;solteiro;ensino medio;0;46;1;21738,51;2;1;1296000;1;1;681
718651083;35;F;solteiro;ensino medio;0;24;0;0;4;0;0;1;0;278
718653333;45;F;solteiro;ensino fundam;0;30;1;18378,92;1;1;204000;1;1;323
718654533;33;F;solteiro;graduacao;0;22;1;17527,22;5;0;0;2;0;342
718655808;44;F;casado;mestrado;3;40;1;41542,87;2;1;1616000;2;1;811
718657083;46;M;casado;graduacao;3;33;1;99154,79;4;0;0;1;1;476
718661958;41;M;casado;ensino fundam;3;34;1;141406,11;1;1;1308000;1;0;774
718663983;38;F;solteiro;ensino fundam;0;34;1;34513,91;2;1;1314000;1;0;596
718665033;44;M;solteiro;doutorado;2;35;1;105199,77;2;1;818000;2;1;716
718665933;43;M;divorciado;doutorado;3;31;1;195074,52;3;1;744000;1;0;705
718670808;59;F;casado;ensino fundam;0;50;1;25155,72;6;0;0;1;0;468
718672233;48;F;solteiro;ensino medio;0;36;0;0;3;0;0;1;0;406
718673358;35;M;casado;doutorado;3;27;1;116330,24;5;0;0;1;0;491
718675158;55;F;casado;ensino fundam;1;35;1;17587,91;4;0;0;1;0;253
718676283;43;F;casado;mestrado;2;32;1;21082,04;6;0;0;1;1;489
718677858;39;M;casado;ensino fundam;1;25;1;21061,07;4;0;0;1;1;398
718682883;41;M;solteiro;mestrado;0;31;1;125450,94;3;0;0;1;1;532
718685358;51;F;solteiro;mestrado;0;43;1;23337,99;6;0;0;1;0;458
718686558;50;M;casado;doutorado;2;43;1;198908,28;3;1;398000;1;1;696
718689258;39;F;casado;doutorado;2;27;1;65504,31;5;0;0;1;1;452
718692258;43;M;casado;graduacao;3;33;1;114151,2;1;1;1440000;1;1;729
718693683;65;F;solteiro;graduacao;0;52;1;77340,77;4;0;0;1;0;464
718694658;41;M;casado;mestrado;4;33;1;131701,24;2;1;752000;1;0;672
718696458;52;F;casado;ensino medio;1;40;1;22459,19;4;0;0;1;1;480
718697583;45;M;divorciado;ensino medio;3;35;1;98703,33;6;0;0;1;1;624
718698558;43;M;solteiro;ensino fundam;0;32;1;132197,2;2;1;774000;1;0;536
718699683;48;M;casado;ensino fundam;3;34;1;127992,99;6;0;0;2;1;581
718702908;53;F;solteiro;ensino fundam;0;34;1;23235,01;6;0;0;1;0;402
718707933;54;M;casado;mestrado;2;32;1;100975,25;4;0;0;1;0;449
718708908;58;M;casado;ensino medio;4;34;1;100557,42;6;0;0;1;0;361
718711158;52;M;casado;ensino medio;3;34;1;193895,79;1;1;268000;1;1;398
718712583;44;M;casado;mestrado;2;34;1;135314,57;3;1;809000;1;0;667
718715583;65;M;casado;ensino fundam;2;54;1;19427,9;4;0;0;1;0;460
718726833;39;M;casado;graduacao;1;26;1;117148,13;4;0;0;1;0;320
718728108;43;M;casado;mestrado;4;34;1;116212,87;1;1;1489000;2;1;852
718730283;38;F;casado;ensino medio;2;15;1;21810,31;5;0;0;1;1;405
718731183;61;M;casado;ensino fundam;1;47;1;67809,6;1;1;221000;1;1;347
718732833;56;F;solteiro;ensino fundam;0;46;1;23111,61;4;0;0;1;0;399
718734408;57;F;solteiro;ensino medio;0;41;1;109423,3;3;0;0;1;1;541
718735908;47;M;solteiro;ensino medio;1;31;1;186989,07;3;0;0;1;1;444
718736883;49;F;solteiro;mestrado;0;35;1;21150,15;4;0;0;1;0;369
718737708;45;M;solteiro;ensino medio;1;30;1;130389,45;3;0;0;1;1;680
718739508;51;F;casado;ensino medio;5;37;1;70970,76;6;0;0;1;0;505
718742808;55;F;casado;graduacao;1;42;1;71565,29;2;1;288000;1;2;557
718744008;59;F;solteiro;ensino medio;0;34;1;18720,8;3;0;0;1;0;291
718746933;56;F;casado;graduacao;3;44;1;22610,71;6;0;0;1;0;572
718748133;34;F;solteiro;ensino medio;0;22;0;0;5;0;0;1;0;200
718751133;36;F;casado;ensino fundam;2;25;1;16608,31;4;0;0;1;0;259
718755483;44;M;casado;graduacao;2;34;1;98460,32;3;1;508000;1;1;506
718756533;47;M;casado;mestrado;2;41;1;139734,87;1;1;896000;1;1;685
718757808;56;F;na;mestrado;1;43;1;73702,92;4;0;0;1;1;557
718758783;44;F;solteiro;ensino medio;1;35;1;87098,53;2;1;1517000;2;1;748
718759833;44;F;casado;mestrado;2;32;0;0;4;0;0;2;1;423
718762308;35;F;solteiro;ensino medio;0;34;0;0;6;0;0;1;0;328
718764708;45;M;na;ensino medio;3;39;1;210407,41;1;1;1422000;1;2;811
718766058;56;M;solteiro;ensino medio;0;34;1;131848,91;1;1;212000;1;0;292
718767183;45;F;na;ensino fundam;4;33;1;23196,03;6;0;0;1;1;522
718768158;57;M;solteiro;ensino fundam;0;47;1;66737,74;3;0;0;1;0;284
718772133;56;M;casado;ensino medio;3;44;1;133382,37;6;0;0;1;1;493
718773333;51;F;solteiro;ensino medio;1;38;1;77102,87;3;0;0;1;0;528
718774533;48;M;casado;ensino fundam;1;48;1;120332;1;1;1505000;1;1;833
718775808;42;F;casado;ensino fundam;3;30;0;0;3;1;515000;1;0;378
718777008;59;M;casado;graduacao;0;46;1;133616,21;5;0;0;1;0;327
718784358;34;M;solteiro;mestrado;1;33;1;172741,05;6;0;0;1;1;569
718785483;38;M;solteiro;doutorado;0;28;1;123709,37;6;0;0;2;1;642
718788258;52;M;casado;mestrado;5;39;1;135932,73;3;1;329000;1;0;737
718791708;48;M;casado;graduacao;2;30;1;127065,58;1;1;223000;1;0;441
718792758;35;F;casado;mestrado;4;22;0;0;2;1;512000;1;1;375
718795083;44;F;casado;ensino medio;2;25;0;0;2;1;534000;1;0;325
718797558;39;F;casado;ensino medio;1;28;0;0;3;1;242000;1;1;275
718799958;60;F;casado;ensino medio;1;56;1;25404,72;1;1;1434000;1;1;858
718801158;49;M;solteiro;ensino medio;0;36;1;86958,85;2;1;1446000;3;0;717
718802283;44;F;divorciado;ensino fundam;3;29;1;21700,63;3;1;413000;1;1;457
718803333;43;F;divorciado;ensino medio;4;31;1;16987,84;2;1;279000;1;1;320
718805733;39;F;solteiro;ensino medio;0;27;1;80932,3;3;0;0;1;0;583
718806783;46;F;casado;mestrado;3;33;0;0;2;1;263000;1;1;301
718808883;55;F;solteiro;ensino medio;0;44;1;22832,37;3;0;0;2;1;537
718811058;40;M;casado;ensino fundam;3;34;1;123475,92;6;0;0;1;1;451
718812708;57;M;solteiro;ensino medio;0;43;1;203325,31;5;0;0;1;1;626
718813833;44;F;solteiro;mestrado;0;32;0;0;5;0;0;1;0;224
718815108;50;M;casado;mestrado;2;35;1;131574,64;3;1;342000;1;1;515
718816158;44;F;solteiro;graduacao;0;30;1;21339,36;3;0;0;1;1;489
718819158;54;F;solteiro;mestrado;0;40;1;72536,09;3;0;0;1;0;410
718821783;53;M;casado;ensino fundam;1;47;1;71793,15;4;0;0;1;0;498
718824783;50;M;divorciado;ensino fundam;2;40;1;96326,29;6;0;0;1;0;360
718825908;60;F;solteiro;doutorado;0;46;1;109844,48;1;1;458000;1;0;423
718826883;50;M;solteiro;mestrado;0;33;1;128315,77;6;0;0;1;1;368
718828083;52;M;solteiro;ensino medio;0;40;1;69667,03;4;0;0;1;1;528
718829358;40;F;divorciado;mestrado;3;31;1;66751,88;3;1;498000;1;0;393
718830183;46;M;solteiro;graduacao;0;36;1;93537,57;5;0;0;1;0;445
718834233;38;F;solteiro;ensino fundam;0;20;1;20080,75;4;0;0;1;0;302
718835583;50;F;casado;ensino medio;1;39;0;0;6;0;0;1;1;454
718837683;55;M;solteiro;graduacao;0;46;1;198727,13;6;0;0;1;1;475
718838808;36;F;casado;ensino fundam;1;20;1;18282,82;6;0;0;1;1;361
718840833;49;M;solteiro;graduacao;0;33;1;78263,49;1;1;961000;1;1;588
718843608;36;F;divorciado;ensino fundam;2;23;1;19350,58;5;0;0;1;0;467
718846008;58;F;casado;ensino fundam;0;33;0;0;6;0;0;1;1;366
718848183;50;M;casado;doutorado;2;41;1;133178,11;6;0;0;1;0;493
718851783;49;M;casado;graduacao;1;36;1;133701;4;0;0;2;1;692
718853358;42;F;solteiro;ensino medio;0;35;1;22759,86;5;0;0;1;0;403
718855983;49;F;solteiro;graduacao;1;33;0;0;3;0;0;1;1;428
718858683;42;F;casado;ensino medio;1;33;1;22069,38;2;1;451000;1;1;500
718861458;49;M;solteiro;ensino fundam;2;35;1;94608,23;6;0;0;1;0;270
718863258;54;F;casado;ensino fundam;2;39;1;20348,21;2;1;246000;1;1;394
718866633;46;M;casado;ensino fundam;2;34;1;132038,85;5;0;0;1;2;722
718867683;64;M;casado;ensino medio;1;52;1;71869,2;4;0;0;1;0;531
718870158;47;M;casado;graduacao;4;32;1;94237,8;5;0;0;1;1;378
718871358;45;F;solteiro;ensino medio;0;35;0;0;4;0;0;1;0;294
718872858;43;F;casado;graduacao;2;35;1;22057,8;5;0;0;1;0;446
718875483;50;M;casado;ensino fundam;1;40;1;102821,59;4;0;0;1;0;629
718876683;43;F;solteiro;ensino medio;1;29;1;17336,38;5;0;0;1;0;246
718877883;44;F;solteiro;ensino fundam;0;35;1;18780,56;3;0;0;1;0;278
718882008;38;M;solteiro;graduacao;0;25;1;180950,18;6;0;0;1;0;493
718888308;53;M;solteiro;ensino medio;0;33;1;131120,05;4;0;0;1;1;518
718889508;46;M;divorciado;ensino fundam;2;36;1;106261,82;1;1;826000;1;1;663
718890933;45;F;casado;ensino fundam;4;25;1;18908,52;3;1;243000;1;1;286
718892283;43;M;casado;ensino medio;2;32;1;66904,63;3;1;477000;1;1;450
718893333;52;M;casado;ensino medio;3;35;1;109633,59;3;1;751000;1;1;684
718894233;53;F;casado;ensino medio;2;34;1;68540,55;6;0;0;1;0;428
718896108;48;F;na;graduacao;3;35;1;23599,57;2;1;501000;1;0;412
718899708;55;F;casado;ensino fundam;1;33;0;0;6;0;0;1;1;415
718909158;38;M;casado;ensino fundam;1;22;1;16840,94;6;0;0;1;1;348
718913358;36;M;solteiro;ensino medio;0;33;1;17881,13;3;0;0;1;1;386
718917408;46;F;casado;ensino medio;3;35;1;68436,4;4;0;0;1;1;515
718919433;52;F;solteiro;ensino medio;1;35;1;41443,47;2;1;1497000;1;1;704
718920708;35;M;casado;ensino medio;3;22;1;86913;5;0;0;1;1;355
718921683;49;M;casado;mestrado;4;34;1;134856,02;6;0;0;1;2;671
718923858;42;M;casado;ensino fundam;1;27;1;90426,51;5;0;0;2;1;417
718924983;59;M;solteiro;mestrado;0;47;1;108029,58;5;0;0;1;0;480
718926258;37;F;solteiro;graduacao;0;25;0;0;4;0;0;1;1;356
718927533;45;M;solteiro;ensino medio;0;30;1;123032,95;5;0;0;1;0;410
718929708;60;F;casado;ensino medio;0;48;1;19563,63;4;0;0;1;1;371
718932633;45;F;casado;ensino fundam;3;33;1;22034,17;3;1;430000;1;1;417
718934058;36;M;solteiro;doutorado;0;23;1;59512,46;4;0;0;1;1;321
718939083;54;F;casado;ensino medio;2;44;1;17269,39;3;1;219000;1;0;280
718940208;55;F;solteiro;ensino medio;0;43;0;0;6;0;0;1;0;397
718941183;48;F;casado;ensino fundam;1;36;1;22764,38;5;0;0;1;1;489
718943508;42;M;solteiro;ensino fundam;0;30;1;119319,38;3;0;0;1;1;316
718946358;44;M;solteiro;mestrado;0;27;1;66344,58;3;0;0;1;1;389
718947558;32;F;solteiro;graduacao;0;20;1;22282,46;2;1;1557000;1;1;626
718949433;42;F;solteiro;ensino fundam;0;29;0;0;3;0;0;2;0;459
718950483;58;F;casado;ensino fundam;1;45;1;69719,39;3;1;271000;1;1;498
718951683;48;F;casado;ensino medio;2;32;1;23401,52;2;1;476000;1;1;500
718957083;48;F;solteiro;ensino medio;0;33;1;23301,66;5;0;0;1;0;431
718958583;44;M;solteiro;doutorado;1;33;1;126803,32;5;0;0;1;1;420
718961208;43;F;solteiro;ensino fundam;0;29;1;21077,66;5;0;0;1;1;472
718963158;49;M;solteiro;doutorado;0;39;1;195343,02;5;0;0;1;1;639
718967433;34;F;divorciado;graduacao;2;32;1;21783,46;3;1;492000;1;2;683
718970058;38;M;casado;doutorado;3;32;1;178173,14;5;0;0;1;0;625
718971333;33;M;solteiro;ensino medio;0;17;1;113379,69;5;0;0;1;1;353
718972758;50;F;casado;ensino medio;2;37;1;18894,82;5;0;0;1;1;443
718975083;47;F;solteiro;ensino medio;1;36;1;18981,23;6;0;0;1;1;433
718976283;51;F;solteiro;ensino fundam;0;34;1;23016,89;3;0;0;1;0;386
718977483;56;M;solteiro;ensino medio;1;45;1;145413,98;2;1;721000;1;1;689
718979733;52;M;solteiro;graduacao;2;40;1;124937,48;1;1;1626000;1;1;779
718980633;38;M;casado;ensino fundam;2;33;1;123850,92;3;1;484000;1;1;579
718982058;37;M;divorciado;ensino medio;3;34;1;62858,2;5;0;0;1;1;425
718983333;53;M;casado;mestrado;2;42;1;128680,65;6;0;0;1;0;341
718984533;37;M;solteiro;ensino medio;0;27;1;121539,55;6;0;0;1;0;492
718993533;44;M;na;ensino medio;2;36;1;137020,11;2;1;893000;1;1;700
718994583;48;F;solteiro;ensino fundam;0;32;1;23238,45;3;0;0;1;1;417
718996758;37;F;casado;ensino medio;2;28;1;16718,69;5;0;0;1;1;288
719006508;34;M;casado;ensino medio;2;35;1;89465,96;5;0;0;1;0;410
719013108;42;M;divorciado;ensino medio;3;31;1;66577,06;4;0;0;1;0;511
719018208;52;F;casado;doutorado;0;42;1;102140,93;6;0;0;1;2;538
719019483;46;F;na;ensino fundam;2;33;1;22369,16;2;1;427000;2;1;529
719020983;58;M;casado;ensino medio;1;39;1;135648,87;4;0;0;1;1;481
719022558;49;F;casado;mestrado;4;35;1;24208,53;1;1;511000;1;1;544
719025333;48;M;casado;doutorado;2;40;1;66930,62;3;1;351000;1;1;393
719026383;35;F;casado;mestrado;2;35;1;18756,82;3;1;314000;1;0;370
719028783;42;F;casado;ensino medio;1;26;1;22006,18;2;1;449000;1;1;488
719034183;46;F;solteiro;ensino medio;0;37;1;24059,03;5;0;0;1;0;429
719035758;53;F;divorciado;mestrado;3;42;1;24357,82;5;0;0;1;0;463
719036883;48;F;divorciado;mestrado;1;35;1;22515,11;3;1;416000;1;1;530
719038008;48;F;solteiro;ensino medio;1;33;1;23193;3;0;0;1;0;338
719039283;32;M;casado;mestrado;1;36;1;76219,41;2;1;1408000;1;1;677
719042208;43;M;na;doutorado;4;30;1;96972,56;4;0;0;1;0;503
719046558;39;M;casado;ensino medio;2;33;1;93758,54;6;0;0;1;1;488
719048133;52;F;casado;mestrado;2;39;1;21883,42;6;0;0;1;1;478
719049033;53;M;casado;graduacao;3;40;1;200258,08;5;0;0;1;2;722
719050458;62;F;solteiro;ensino medio;0;53;1;76795,43;6;0;0;1;1;553
719051733;63;M;solteiro;ensino fundam;0;49;1;110903,13;4;0;0;1;0;460
719054733;52;F;solteiro;ensino fundam;0;37;1;23793,86;4;0;0;1;1;459
719056833;55;F;casado;ensino fundam;1;45;1;23133,91;5;0;0;1;0;475
719059083;45;F;na;graduacao;3;32;1;21695,68;5;0;0;1;0;382
719061933;44;F;casado;ensino medio;4;30;0;0;6;0;0;1;2;411
719068683;52;F;casado;graduacao;1;35;1;65245,88;5;0;0;1;0;255
719070108;44;M;casado;ensino medio;2;34;1;124069,49;4;0;0;2;0;542
719071158;54;F;solteiro;ensino medio;0;36;0;0;2;1;390000;4;0;454
719073483;45;M;casado;mestrado;3;35;1;125462,52;3;1;259000;1;1;477
719074308;37;F;casado;ensino fundam;3;25;1;21160,93;4;0;0;1;1;357
719075883;38;F;casado;graduacao;3;24;1;64513,1;2;1;390000;1;1;439
719076858;34;M;solteiro;ensino fundam;1;19;1;86235,49;5;0;0;1;0;272
719078283;57;F;casado;graduacao;4;44;1;19276,84;5;0;0;1;0;466
719084358;55;F;casado;ensino medio;1;42;1;20470,31;6;0;0;1;2;516
719085933;35;M;solteiro;ensino medio;0;23;1;115531,44;4;0;0;1;0;380
719089383;48;M;casado;graduacao;2;27;1;68382,79;3;1;430000;1;1;429
719091333;52;M;casado;mestrado;0;33;1;97259,24;3;1;260000;1;1;472
719094333;46;M;casado;mestrado;4;33;1;145696,5;1;1;1316000;1;1;712
719095533;47;F;casado;mestrado;4;36;1;68195,51;3;1;338000;1;1;484
719098308;56;F;solteiro;graduacao;0;38;1;20838,13;5;0;0;1;1;463
719099583;42;M;casado;ensino medio;3;32;1;60564,93;3;1;286000;1;1;312
719100633;40;M;solteiro;graduacao;0;34;1;184448,52;3;0;0;2;1;662
719101908;51;F;casado;ensino medio;1;36;0;0;4;0;0;1;1;324
719105433;48;F;solteiro;ensino fundam;0;35;0;0;3;0;0;1;1;429
719106783;52;M;solteiro;graduacao;0;42;1;156658,67;4;0;0;1;0;698
719108358;39;M;casado;doutorado;2;29;1;120212,49;5;0;0;1;1;447
719109783;42;M;casado;mestrado;3;29;1;66369,07;3;1;432000;1;1;545
719112258;42;M;na;ensino fundam;4;32;1;96750,96;3;1;469000;1;1;532
719117433;41;M;na;graduacao;4;33;1;119848,05;4;0;0;1;1;434
719118708;49;F;solteiro;ensino medio;0;35;1;78708,7;2;1;920000;1;0;526
719121708;41;M;casado;ensino medio;2;35;1;102755,98;1;1;769000;2;1;767
719123958;40;M;divorciado;ensino fundam;4;25;1;89897,43;2;1;214000;1;1;334
719125158;35;F;solteiro;graduacao;0;13;1;18053,41;5;0;0;2;0;335
719127558;43;M;divorciado;graduacao;2;31;1;126286,7;6;0;0;1;0;638
719130558;55;F;casado;mestrado;2;42;1;23374,27;5;0;0;1;1;496
719131533;29;F;divorciado;ensino fundam;0;15;1;18440,65;3;1;352000;1;0;366
719136183;48;F;casado;mestrado;3;37;1;21082,93;6;0;0;1;0;414
719139558;26;M;solteiro;mestrado;0;33;1;16455,73;4;0;0;1;1;436
719143308;37;M;solteiro;ensino fundam;0;24;1;61372,39;4;0;0;1;1;465
719146008;48;M;casado;ensino medio;3;35;1;126659,53;4;0;0;1;2;549
719147208;29;F;solteiro;ensino fundam;0;18;1;20283,96;4;0;0;1;1;406
719148633;53;F;casado;ensino medio;2;44;1;18466,42;6;0;0;1;0;381
719150658;51;F;casado;ensino medio;2;31;0;0;2;1;298000;1;1;346
719152383;35;F;casado;mestrado;4;25;1;18409,01;5;0;0;1;0;326
719153433;49;F;casado;mestrado;4;36;0;0;4;0;0;1;1;373
719154483;53;M;divorciado;graduacao;2;33;1;96731,97;5;0;0;1;1;366
719157933;51;M;casado;mestrado;2;39;1;205959,72;1;1;785000;1;1;668
719161683;64;F;casado;ensino fundam;0;54;0;0;4;0;0;1;0;348
719163108;44;M;casado;ensino medio;3;29;1;186174,71;2;1;408000;1;1;420
719165508;48;F;casado;ensino medio;3;39;1;69173,49;5;0;0;2;0;640
719168883;45;F;solteiro;ensino fundam;2;30;1;19606,6;1;1;275000;1;1;394
719169783;52;F;casado;mestrado;2;40;1;20852,09;3;1;278000;1;1;523
719170683;38;M;solteiro;ensino fundam;0;27;1;121589,6;2;1;440000;1;0;439
719174433;36;F;solteiro;ensino fundam;0;23;1;17655,95;4;1;247000;1;0;209
719176308;43;M;divorciado;ensino fundam;3;29;1;122106,73;6;0;0;1;1;398
719178183;50;M;casado;ensino medio;2;46;1;143112,81;1;1;819000;2;1;819
719180958;48;F;divorciado;mestrado;2;39;1;79622,33;2;1;911000;2;1;741
719182308;38;F;solteiro;graduacao;0;26;1;16671,75;6;0;0;1;0;247
719184783;51;F;solteiro;ensino medio;0;39;0;0;3;0;0;1;0;365
719186433;53;F;solteiro;ensino fundam;0;42;0;0;3;0;0;1;0;414
719192808;51;M;solteiro;ensino medio;1;35;1;194832,09;2;1;467000;1;0;349
719195733;47;M;casado;ensino fundam;3;35;1;99980,99;5;0;0;1;0;472
719196858;50;M;casado;ensino medio;2;38;1;101142,6;4;0;0;1;0;494
719202708;54;F;casado;graduacao;3;34;1;24094,8;2;1;463000;1;1;482
719206308;32;M;casado;graduacao;1;22;1;83625,42;4;0;0;1;1;275
719207733;61;F;casado;graduacao;0;51;1;19457,85;5;0;0;1;1;377
719210133;47;M;solteiro;mestrado;0;34;1;114245,93;2;1;1278000;1;1;679
719211558;45;M;solteiro;ensino medio;0;35;1;89981,72;4;1;224000;1;0;216
719213133;53;M;na;ensino medio;1;40;1;101195,44;4;0;0;1;0;388
719216508;55;F;na;ensino fundam;1;34;1;24728,82;5;0;0;1;1;455
719217483;45;F;casado;ensino fundam;4;35;1;21823,46;5;0;0;1;0;391
719219883;47;M;casado;mestrado;2;35;1;97515,85;4;0;0;1;0;422
719222133;41;M;solteiro;ensino medio;0;35;1;80837,53;2;1;1372000;1;1;672
719226333;44;M;solteiro;ensino fundam;1;21;1;90601,86;5;0;0;1;1;291
719227233;27;F;solteiro;ensino fundam;0;33;1;16040,83;3;0;0;1;1;358
719229708;41;F;solteiro;graduacao;0;28;1;61506,25;6;0;0;1;1;308
719231583;61;M;na;ensino medio;1;49;1;111056,23;6;0;0;1;1;645
719233833;35;F;casado;graduacao;3;20;1;17074,54;3;1;194000;1;0;381
719234883;57;M;solteiro;ensino medio;0;48;1;208541,13;5;0;0;1;1;713
719237058;39;M;solteiro;doutorado;0;34;1;93525,53;2;1;450000;1;0;432
719238183;55;F;casado;ensino medio;3;33;1;20041,49;3;1;224000;1;1;358
719239158;48;M;casado;graduacao;3;36;1;99556,42;4;0;0;1;1;525
719240358;60;M;solteiro;graduacao;0;47;1;107887,02;4;0;0;1;1;520
719242533;41;M;casado;graduacao;5;30;1;91747,92;5;0;0;1;1;515
719243808;33;F;casado;ensino medio;1;18;1;16601,1;3;1;189000;1;0;293
719245083;53;F;solteiro;mestrado;0;36;1;23069,36;4;0;0;1;1;493
719245983;46;F;casado;doutorado;4;35;1;101269,77;6;0;0;1;1;586
719248158;52;M;divorciado;graduacao;2;46;1;122286,97;1;1;1453000;1;1;794
719249733;54;M;solteiro;ensino fundam;0;34;1;131645,58;6;0;0;1;0;466
719250783;41;F;solteiro;graduacao;0;29;1;21792,59;4;0;0;1;0;352
719252583;29;F;solteiro;graduacao;0;18;1;19943,5;4;0;0;1;0;351
719256483;41;F;solteiro;graduacao;1;27;1;66379,86;5;0;0;1;1;455
719258433;49;M;solteiro;ensino medio;2;41;1;106049,03;2;1;756000;1;0;535
719260608;38;M;solteiro;mestrado;0;28;1;93319,02;5;0;0;2;1;572
719264058;51;F;casado;ensino medio;0;34;0;0;5;0;0;1;1;353
719265108;42;F;casado;graduacao;3;30;1;22027,05;6;0;0;1;1;539
719266158;42;M;divorciado;ensino medio;2;32;1;123998,45;5;0;0;1;1;466
719267283;35;F;casado;doutorado;2;26;1;63334,79;6;0;0;1;0;313
719268333;49;F;casado;mestrado;3;33;1;22803,44;5;0;0;1;0;562
719269308;49;F;na;ensino medio;2;35;1;27857,84;3;1;742000;1;0;523
719270358;57;F;divorciado;doutorado;2;53;1;95917,4;1;1;1551000;1;1;791
719272458;53;F;solteiro;ensino medio;2;40;1;78919,7;2;1;796000;1;0;544
719273733;37;M;casado;mestrado;2;33;1;88538,59;5;0;0;1;0;448
719277033;44;M;solteiro;graduacao;0;31;1;66988,15;5;0;0;1;1;440
719279208;35;F;casado;ensino fundam;1;35;1;21424,95;3;1;495000;1;0;410
719281533;37;F;casado;ensino fundam;3;26;1;21934,32;2;1;508000;1;0;411
719282433;60;F;solteiro;ensino medio;0;45;0;0;3;0;0;1;1;439
719283633;57;F;casado;mestrado;3;47;1;68985,4;4;0;0;1;1;424
719286708;50;F;solteiro;ensino medio;0;34;1;23418,02;4;0;0;1;1;557
719291283;36;F;solteiro;graduacao;1;27;1;18045;5;0;0;1;0;275
719293533;30;M;solteiro;ensino fundam;0;10;0;0;3;0;0;1;1;343
719294433;63;F;solteiro;mestrado;0;54;0;0;4;0;0;1;1;481
719296383;38;M;solteiro;graduacao;0;18;1;99364,11;1;1;789000;3;0;607
719299533;55;F;na;ensino fundam;1;33;1;21316,38;2;1;295000;1;1;408
719301258;61;M;solteiro;doutorado;0;39;1;74679,77;4;0;0;2;1;546
719305608;57;F;solteiro;graduacao;0;33;1;20689,05;4;0;0;1;1;379
719309133;56;F;casado;ensino medio;1;50;1;23410,89;3;1;388000;1;0;602
719309958;55;M;solteiro;doutorado;0;34;1;129471,02;4;0;0;1;0;333
719313633;53;F;casado;graduacao;0;34;1;71975,7;6;0;0;1;1;424
719314683;50;F;divorciado;ensino fundam;2;34;1;21857;3;1;365000;1;0;469
719315508;62;F;casado;ensino fundam;0;34;1;70729,7;4;0;0;1;1;300
719318583;37;M;casado;graduacao;3;23;1;15350,98;3;1;236000;1;0;315
719320833;39;M;casado;doutorado;2;33;1;89728,86;6;0;0;1;1;413
719323683;47;F;solteiro;mestrado;0;30;1;69719,2;6;0;0;1;1;545
719324658;27;M;na;ensino fundam;0;25;1;129780,82;1;1;1472000;2;0;789
719325783;65;M;solteiro;ensino fundam;0;34;1;20235,12;4;0;0;1;0;297
719326758;52;F;casado;ensino fundam;0;35;1;31674,09;4;0;0;1;1;626
